Designator,Mid X,Mid Y,Rotation,Layer
C1,67.0,-86.5,270.0,top
C2,105.0,-87.5,270.0,top
C3,93.845,-84.0,0.0,top
D1,77.5,-97.0,0.0,top
J1,117.195,-87.455,90.0,top
J2,55.305,-87.545,270.0,top
L1,92.5,-92.5,270.0,top
R1,86.0,-81.0,270.0,top
R3,92.5,-80.5,0.0,top
U1,79.0,-83.85,90.0,top
