Designator,Mid X,Mid Y,Rotation,Layer
C1,88.98,-70.0,270.0,top
C2,99.025,-65.5,180.0,top
C3,161.525,-78.5,180.0,top
C4,155.5,-70.0,270.0,top
D1,125.915,-69.475,0.0,top
F1,100.48,-70.5,270.0,top
J1,76.98,-70.0,270.0,top
J2,167.5,-69.955,90.0,top
L1,111.0,-71.5,90.0,top
R1,121.0375,-64.5,0.0,top
R2,126.5,-64.5,0.0,top
R3,124.985,-60.425,180.0,top
U1,139.17,-70.0,0.0,top
